HGNC ID	Approved symbol	Status
HGNC:25699	TBC1D17	Approved
HGNC:25624	TBC1D19	Approved
HGNC:16133	TBC1D20	Approved
HGNC:28536	TBC1D21	Approved
HGNC:1309	TBC1D22A	Approved
HGNC:51221	TBC1D22A-AS1	Approved
HGNC:21602	TBC1D22B	Approved
HGNC:25622	TBC1D23	Approved
HGNC:29203	TBC1D24	Approved
HGNC:8092	TBC1D25	Approved
HGNC:28745	TBC1D26	Approved
HGNC:28104	TBC1D27P	Approved
HGNC:26858	TBC1D28	Approved
HGNC:24509	TBC1D29P	Approved
HGNC:29164	TBC1D30	Approved
HGNC:30888	TBC1D31	Approved
HGNC:21485	TBC1D32	Approved
HGNC:11579	TBCA	Approved
HGNC:42630	TBCAP1	Approved
HGNC:42631	TBCAP2	Approved
HGNC:42632	TBCAP3	Approved
HGNC:1989	TBCB	Approved
HGNC:11580	TBCC	Approved
HGNC:25546	TBCCD1	Approved
HGNC:11581	TBCD	Approved
HGNC:11582	TBCE	Approved
HGNC:49387	TBCE-AS1	Entry Withdrawn
HGNC:28115	TBCEL	Approved
HGNC:28261	TBCK	Approved
HGNC:13892	TBG	Symbol Withdrawn
HGNC:53943	TBILA	Approved
HGNC:11584	TBK1	Approved
HGNC:30140	TBKBP1	Approved
HGNC:11585	TBL1X	Approved
HGNC:29529	TBL1XR1	Approved
HGNC:41243	TBL1XR1-AS1	Approved
HGNC:18502	TBL1Y	Approved
HGNC:23979	TBL1YP1	Approved
HGNC:11586	TBL2	Approved
HGNC:11587	TBL3	Approved
HGNC:11588	TBP	Approved
HGNC:11589	TBPL1	Approved
HGNC:19841	TBPL2	Approved
HGNC:11590	TBR1	Approved
HGNC:29551	TBRG1	Approved
HGNC:17443	TBRG4	Approved
HGNC:11591	TBS	Symbol Withdrawn
HGNC:11592	TBX1	Approved
HGNC:11597	TBX2	Approved
HGNC:50355	TBX2-AS1	Approved
HGNC:11602	TBX3	Approved
HGNC:11603	TBX4	Approved
HGNC:11604	TBX5	Approved
HGNC:27402	TBX5-AS1	Approved
HGNC:11605	TBX6	Approved
HGNC:11606	TBX7	Symbol Withdrawn
HGNC:11593	TBX10	Approved
HGNC:17803	TBX14	Symbol Withdrawn
HGNC:11594	TBX15	Approved
HGNC:11595	TBX18	Approved
HGNC:52256	TBX18-AS1	Approved
HGNC:11596	TBX19	Approved
HGNC:11598	TBX20	Approved
HGNC:11599	TBX21	Approved
HGNC:11600	TBX22	Approved
HGNC:11601	TBX23P	Approved
HGNC:11607	TBXA1R	Approved
HGNC:11608	TBXA2R	Approved
HGNC:11609	TBXAS1	Approved
HGNC:11515	TBXT	Approved
HGNC:19859	TC2N	Approved
HGNC:22201	TCAF1	Approved
HGNC:33604	TCAF1P1	Approved
HGNC:26878	TCAF2	Approved
HGNC:53641	TCAF2C	Approved
HGNC:33603	TCAF2P1	Approved
HGNC:25241	TCAIM	Approved
HGNC:30707	TCAM1P	Approved
HGNC:11610	TCAP	Approved
HGNC:11611	TCD	Symbol Withdrawn
HGNC:11612	TCEA1	Approved
HGNC:11613	TCEA1P1	Approved
HGNC:29891	TCEA1P2	Approved
HGNC:30569	TCEA1P3	Approved
HGNC:31091	TCEA1P4	Approved
HGNC:11614	TCEA2	Approved
HGNC:11615	TCEA3	Approved
HGNC:11616	TCEAL1	Approved
HGNC:29818	TCEAL2	Approved
HGNC:28247	TCEAL3	Approved
HGNC:41191	TCEAL3-AS1	Approved
HGNC:26121	TCEAL4	Approved
HGNC:39582	TCEAL4P1	Approved
HGNC:22282	TCEAL5	Approved
HGNC:24553	TCEAL6	Approved
HGNC:28336	TCEAL7	Approved
HGNC:28683	TCEAL8	Approved
HGNC:45245	TCEAL8P1	Approved
HGNC:30084	TCEAL9	Approved
HGNC:28277	TCEANC	Approved
HGNC:26494	TCEANC2	Approved
HGNC:11618	TCEB1P1	Symbol Withdrawn
HGNC:38525	TCEB1P25	Symbol Withdrawn
HGNC:15630	TCERG1	Approved
HGNC:23533	TCERG1L	Approved
HGNC:49532	TCERG1L-AS1	Approved
HGNC:11633	TCF3	Approved
HGNC:49742	TCF3P1	Approved
HGNC:11634	TCF4	Approved
HGNC:51642	TCF4-AS1	Approved
HGNC:51643	TCF4-AS2	Approved
HGNC:11635	TCF6	Symbol Withdrawn
HGNC:11637	TCF6L2	Symbol Withdrawn
HGNC:11639	TCF7	Approved
HGNC:11640	TCF7L1	Approved
HGNC:41388	TCF7L1-IT1	Approved
HGNC:11641	TCF7L2	Approved
HGNC:11643	TCF9	Symbol Withdrawn
HGNC:11622	TCF11	Symbol Withdrawn
HGNC:11623	TCF12	Approved
HGNC:11624	TCF13	Symbol Withdrawn
HGNC:11625	TCF13L1	Symbol Withdrawn
HGNC:11626	TCF14	Symbol Withdrawn
HGNC:11627	TCF15	Approved
HGNC:11629	TCF19	Approved
HGNC:11631	TCF20	Approved
HGNC:11632	TCF21	Approved
HGNC:18602	TCF23	Approved
HGNC:32275	TCF24	Approved
HGNC:29181	TCF25	Approved
HGNC:11646	TCFL5	Approved
HGNC:11791	TCHH	Approved
HGNC:31796	TCHHL1	Approved
HGNC:28135	TCHP	Approved
HGNC:1357	TCIM	Approved
HGNC:11647	TCIRG1	Approved
HGNC:11648	TCL1A	Approved
HGNC:11649	TCL1B	Approved
HGNC:11650	TCL4	Entry Withdrawn
HGNC:11651	TCL5	Symbol Withdrawn
HGNC:13463	TCL6	Approved
HGNC:11652	TCN1	Approved
HGNC:11653	TCN2	Approved
HGNC:11654	TCOF1	Approved
HGNC:11655	TCP1	Approved
HGNC:11659	TCP1P1	Approved
HGNC:11660	TCP1P2	Approved
HGNC:21630	TCP1P3	Approved
HGNC:11656	TCP10	Approved
HGNC:11657	TCP10L	Approved
HGNC:21254	TCP10L2	Approved
HGNC:11658	TCP11	Approved
HGNC:25655	TCP11L1	Approved
HGNC:28627	TCP11L2	Approved
HGNC:48369	TCP11X1	Approved
HGNC:48335	TCP11X2	Approved
HGNC:48370	TCP11X3P	Approved
HGNC:11661	TCRA	Symbol Withdrawn
HGNC:11662	TCRAV5S1	Symbol Withdrawn
HGNC:11663	TCRB	Symbol Withdrawn
HGNC:11667	TCRBV2O	Symbol Withdrawn
HGNC:11668	TCRBV4O	Symbol Withdrawn
HGNC:11664	TCRBV10O	Symbol Withdrawn
HGNC:11665	TCRBV11O	Symbol Withdrawn
HGNC:11666	TCRBV15O	Symbol Withdrawn
HGNC:11669	TCRBVO@	Symbol Withdrawn
HGNC:11670	TCRD	Symbol Withdrawn
HGNC:11671	TCRG	Symbol Withdrawn
HGNC:11672	TCRGC1	Symbol Withdrawn
HGNC:11673	TCRGC2	Symbol Withdrawn
HGNC:11674	TCRGJ1	Symbol Withdrawn
HGNC:11675	TCRGJ2	Symbol Withdrawn
HGNC:11676	TCRGJP	Symbol Withdrawn
HGNC:11677	TCRGJP1	Symbol Withdrawn
HGNC:11678	TCRGJP2	Symbol Withdrawn
HGNC:11679	TCRGV1	Symbol Withdrawn
HGNC:11682	TCRGV2	Symbol Withdrawn
HGNC:11683	TCRGV3	Symbol Withdrawn
HGNC:11684	TCRGV4	Symbol Withdrawn
HGNC:11685	TCRGV5	Symbol Withdrawn
HGNC:11686	TCRGV5P	Symbol Withdrawn
HGNC:11687	TCRGV6	Symbol Withdrawn
HGNC:11688	TCRGV7	Symbol Withdrawn
HGNC:11689	TCRGV8	Symbol Withdrawn
HGNC:11690	TCRGV9	Symbol Withdrawn
HGNC:11680	TCRGV10	Symbol Withdrawn
HGNC:11681	TCRGV11	Symbol Withdrawn
HGNC:11691	TCRGVB	Symbol Withdrawn
HGNC:11692	TCTA	Approved
HGNC:11693	TCTE1	Approved
HGNC:11695	TCTE3	Approved
HGNC:11696	TCTE5	Symbol Withdrawn
HGNC:26882	TCTEX1D1	Approved
HGNC:28482	TCTEX1D2	Approved
HGNC:32315	TCTEX1D4	Approved
HGNC:26113	TCTN1	Approved
HGNC:25774	TCTN2	Approved
HGNC:24519	TCTN3	Approved
HGNC:11698	TDD	Symbol Withdrawn
HGNC:11700	TDG	Approved
HGNC:11701	TDGF1	Approved
HGNC:42350	TDGF1P1	Approved
HGNC:11702	TDGF1P2	Approved
HGNC:11703	TDGF1P3	Approved
HGNC:11704	TDGF1P4	Approved
HGNC:11705	TDGF1P5	Approved
HGNC:11706	TDGF1P6	Approved
HGNC:11707	TDGF1P7	Approved
HGNC:49891	TDGP1	Approved
HGNC:15547	TDH	Approved
HGNC:11708	TDO2	Approved
HGNC:11709	TDO2L1	Entry Withdrawn
HGNC:18884	TDP1	Approved
HGNC:17768	TDP2	Approved
HGNC:11710	TDPX1	Symbol Withdrawn
HGNC:11712	TDRD1	Approved
HGNC:20612	TDRD3	Approved
HGNC:20613	TDRD4	Symbol Withdrawn
HGNC:20614	TDRD5	Approved
HGNC:21339	TDRD6	Approved
HGNC:30831	TDRD7	Approved
HGNC:20122	TDRD9	Approved
HGNC:25316	TDRD10	Approved
HGNC:25044	TDRD12	Approved
HGNC:45037	TDRD15	Approved
HGNC:43642	TDRG1	Approved
HGNC:11713	TDRKH	Approved
HGNC:40578	TDRKH-AS1	Approved
HGNC:26951	TDRP	Approved
HGNC:11714	TEAD1	Approved
HGNC:11715	TEAD2	Approved
HGNC:11716	TEAD3	Approved
HGNC:11717	TEAD4	Approved
HGNC:11718	TEAD5	Symbol Withdrawn
HGNC:11719	TEC	Approved
HGNC:22214	TECPR1	Approved
HGNC:19957	TECPR2	Approved
HGNC:4551	TECR	Approved
HGNC:27365	TECRL	Approved
HGNC:44050	TECRP1	Approved
HGNC:44051	TECRP2	Approved
HGNC:11720	TECTA	Approved
HGNC:11721	TECTB	Approved
HGNC:20127	TEDC1	Approved
HGNC:25849	TEDC2	Approved
HGNC:30233	TEDDM1	Approved
HGNC:42447	TEDDM2P	Approved
HGNC:11722	TEF	Approved
HGNC:26223	TEFM	Approved
HGNC:11724	TEK	Approved
HGNC:15534	TEKT1	Approved
HGNC:11725	TEKT2	Approved
HGNC:14293	TEKT3	Approved
HGNC:31012	TEKT4	Approved
HGNC:37711	TEKT4P1	Approved
HGNC:40046	TEKT4P2	Approved
HGNC:42330	TEKT4P3	Approved
HGNC:26554	TEKT5	Approved
HGNC:20680	TELAB1	Entry Withdrawn
HGNC:29099	TELO2	Approved
HGNC:53456	TEMN3-AS1	Approved
HGNC:37242	TEN1	Approved
HGNC:44420	TEN1-CDK3	Approved
HGNC:8117	TENM1	Approved
HGNC:29943	TENM2	Approved
HGNC:29944	TENM3	Approved
HGNC:28076	TENM3-AS1	Approved
HGNC:29945	TENM4	Approved
HGNC:26776	TENT2	Approved
HGNC:16705	TENT4A	Approved
HGNC:30758	TENT4B	Approved
HGNC:18345	TENT5A	Approved
HGNC:28273	TENT5B	Approved
HGNC:24712	TENT5C	Approved
HGNC:28399	TENT5D	Approved
HGNC:11726	TEP1	Approved
HGNC:33745	TEPP	Approved
HGNC:26458	TEPSIN	Approved
HGNC:26675	TERB1	Approved
HGNC:28520	TERB2	Approved
HGNC:11727	TERC	Approved
HGNC:11728	TERF1	Approved
HGNC:16733	TERF1P1	Approved
HGNC:38110	TERF1P2	Approved
HGNC:38499	TERF1P3	Approved
HGNC:38500	TERF1P4	Approved
HGNC:39686	TERF1P5	Approved
HGNC:54602	TERF1P6	Approved
HGNC:54603	TERF1P7	Approved
HGNC:54605	TERF1P8	Approved
HGNC:11729	TERF2	Approved
HGNC:19246	TERF2IP	Approved
HGNC:19258	TERF2IPP1	Approved
HGNC:11730	TERT	Approved
HGNC:14620	TES	Approved
HGNC:26065	TESC	Approved
HGNC:51142	TESC-AS1	Approved
HGNC:11731	TESK1	Approved
HGNC:11732	TESK2	Approved
HGNC:7446	TESMIN	Approved
HGNC:29109	TESPA1	Approved
HGNC:29484	TET1	Approved
HGNC:33586	TET1P1	Approved
HGNC:25941	TET2	Approved
HGNC:41125	TET2-AS1	Approved
HGNC:28313	TET3	Approved
HGNC:30884	TEX2	Approved
HGNC:11739	TEX4	Symbol Withdrawn
HGNC:29585	TEX9	Approved
HGNC:25988	TEX10	Approved
HGNC:11733	TEX11	Approved
HGNC:11734	TEX12	Approved
HGNC:11735	TEX13A	Approved
HGNC:11736	TEX13B	Approved
HGNC:52277	TEX13C	Approved
HGNC:52278	TEX13D	Approved
HGNC:11737	TEX14	Approved
HGNC:11738	TEX15	Approved
HGNC:37957	TEX16P	Approved
HGNC:33802	TEX19	Approved
HGNC:35455	TEX21P	Approved
HGNC:40026	TEX22	Approved
HGNC:28622	TEX26	Approved
HGNC:42784	TEX26-AS1	Approved
HGNC:2563	TEX28	Approved
HGNC:33356	TEX28P1	Approved
HGNC:33357	TEX28P2	Approved
HGNC:20370	TEX29	Approved
HGNC:25188	TEX30	Approved
HGNC:28568	TEX33	Approved
HGNC:25366	TEX35	Approved
HGNC:31653	TEX36	Approved
HGNC:49500	TEX36-AS1	Approved
HGNC:26341	TEX37	Approved
HGNC:29589	TEX38	Approved
HGNC:48667	TEX41	Approved
HGNC:33767	TEX43	Approved
HGNC:28563	TEX44	Approved
HGNC:24745	TEX45	Approved
HGNC:44651	TEX46	Approved
HGNC:22402	TEX47	Approved
HGNC:52393	TEX48	Approved
HGNC:48628	TEX49	Approved
HGNC:52382	TEX50	Approved
HGNC:52387	TEX51	Approved
HGNC:53643	TEX52	Approved
HGNC:53655	TEX53	Approved
HGNC:53729	TEX54	Approved
HGNC:26553	TEX55	Approved
HGNC:30722	TEX101	Approved
HGNC:30712	TEX261	Approved
HGNC:30247	TEX264	Approved
HGNC:11740	TF	Approved
HGNC:11741	TFAM	Approved
HGNC:11636	TFAMP1	Approved
HGNC:11638	TFAMP2	Approved
HGNC:11742	TFAP2A	Approved
HGNC:40579	TFAP2A-AS1	Approved
HGNC:52289	TFAP2A-AS2	Approved
HGNC:11743	TFAP2B	Approved
HGNC:11744	TFAP2C	Approved
HGNC:15581	TFAP2D	Approved
HGNC:30774	TFAP2E	Approved
HGNC:11745	TFAP4	Approved
HGNC:17037	TFB1M	Approved
HGNC:18559	TFB2M	Approved
HGNC:11746	TFCOUP1	Symbol Withdrawn
HGNC:11747	TFCOUP2	Symbol Withdrawn
HGNC:11748	TFCP2	Approved
HGNC:17925	TFCP2L1	Approved
HGNC:11749	TFDP1	Approved
HGNC:11750	TFDP1P	Approved
HGNC:11751	TFDP2	Approved
HGNC:24603	TFDP3	Approved
HGNC:11752	TFE3	Approved
HGNC:11753	TFEB	Approved
HGNC:11754	TFEC	Approved
HGNC:11755	TFF1	Approved
HGNC:11756	TFF2	Approved
HGNC:11757	TFF3	Approved
HGNC:11758	TFG	Approved
HGNC:17165	TFIP11	Approved
HGNC:13465	TFNR	Symbol Withdrawn
HGNC:11760	TFPI	Approved
HGNC:11761	TFPI2	Approved
HGNC:13630	TFPT	Approved
HGNC:11762	TFR2	Approved
HGNC:11763	TFRC	Approved
HGNC:11764	TG	Approved
HGNC:13466	TGCT1	Entry Withdrawn
HGNC:20324	TGDS	Approved
HGNC:11765	TGFA	Approved
HGNC:41389	TGFA-IT1	Approved
HGNC:11766	TGFB1	Approved
HGNC:11767	TGFB1I1	Approved
HGNC:11768	TGFB2	Approved
HGNC:50628	TGFB2-AS1	Approved
HGNC:50629	TGFB2-OT1	Approved
HGNC:11769	TGFB3	Approved
HGNC:53144	TGFB3-AS1	Approved
HGNC:11770	TGFB4	Symbol Withdrawn
HGNC:11771	TGFBI	Approved
HGNC:11772	TGFBR1	Approved
HGNC:11773	TGFBR2	Approved
HGNC:11774	TGFBR3	Approved
HGNC:44152	TGFBR3L	Approved
HGNC:16836	TGFBRAP1	Approved
HGNC:11775	TGFBRE	Entry Withdrawn
HGNC:11776	TGIF1	Approved
HGNC:30730	TGIF1P1	Approved
HGNC:15764	TGIF2	Approved
HGNC:44664	TGIF2-RAB5IF	Approved
HGNC:18570	TGIF2LX	Approved
HGNC:18569	TGIF2LY	Approved
HGNC:33317	TGIF2P1	Approved
HGNC:33320	TGIF2P2	Entry Withdrawn
HGNC:33318	TGIF2P3	Entry Withdrawn
HGNC:33319	TGIF2P4	Entry Withdrawn
HGNC:11777	TGM1	Approved
HGNC:11778	TGM2	Approved
HGNC:11779	TGM3	Approved
HGNC:11780	TGM4	Approved
HGNC:11781	TGM5	Approved
HGNC:16255	TGM6	Approved
HGNC:30790	TGM7	Approved
HGNC:15450	TGOLN2	Approved
HGNC:17843	TGS1	Approved
HGNC:11782	TH	Approved
HGNC:40495	TH2LCRR	Approved
HGNC:18004	THA1P	Approved
HGNC:19217	THADA	Approved
HGNC:20856	THAP1	Approved
HGNC:20854	THAP2	Approved
HGNC:20855	THAP3	Approved
HGNC:23187	THAP4	Approved
HGNC:23188	THAP5	Approved
HGNC:22340	THAP5P1	Approved
HGNC:44502	THAP5P2	Approved
HGNC:23189	THAP6	Approved
HGNC:23190	THAP7	Approved
HGNC:41013	THAP7-AS1	Approved
HGNC:23191	THAP8	Approved
HGNC:23192	THAP9	Approved
HGNC:44172	THAP9-AS1	Approved
HGNC:23193	THAP10	Approved
HGNC:23194	THAP11	Approved
HGNC:9440	THAP12	Approved
HGNC:39563	THAP12P1	Approved
HGNC:39566	THAP12P2	Approved
HGNC:39567	THAP12P3	Approved
HGNC:39568	THAP12P4	Approved
HGNC:39569	THAP12P5	Approved
HGNC:39570	THAP12P6	Approved
HGNC:39574	THAP12P7	Approved
HGNC:39572	THAP12P8	Approved
HGNC:39573	THAP12P9	Approved
HGNC:39741	THAP12P10	Approved
HGNC:11783	THAS	Entry Withdrawn
HGNC:11784	THBD	Approved
HGNC:11785	THBS1	Approved
HGNC:11786	THBS2	Approved
HGNC:11787	THBS3	Approved
HGNC:11788	THBS4	Approved
HGNC:11789	THC	Symbol Withdrawn
HGNC:11790	THC2	Symbol Withdrawn
HGNC:13706	THEG	Approved
HGNC:43771	THEGL	Approved
HGNC:17947	THEM4	Approved
HGNC:32692	THEM4P1	Approved
HGNC:26755	THEM5	Approved
HGNC:29656	THEM6	Approved
HGNC:50386	THEM7P	Approved
HGNC:21569	THEMIS	Approved
HGNC:16839	THEMIS2	Approved
HGNC:49196	THEMIS3P	Approved
HGNC:26053	THG1L	Approved
HGNC:11792	THM	Entry Withdrawn
HGNC:26160	THNSL1	Approved
HGNC:25602	THNSL2	Approved
HGNC:19070	THOC1	Approved
HGNC:19073	THOC2	Approved
HGNC:19072	THOC3	Approved
HGNC:19074	THOC5	Approved
HGNC:28369	THOC6	Approved
HGNC:29874	THOC7	Approved
HGNC:41249	THOC7-AS1	Approved
HGNC:11793	THOP1	Approved
HGNC:11794	THOP2	Entry Withdrawn
HGNC:53788	THORLNC	Approved
HGNC:11795	THPO	Approved
HGNC:11796	THRA	Approved
HGNC:11797	THRA2	Symbol Withdrawn
HGNC:11798	THRAL	Symbol Withdrawn
HGNC:22964	THRAP3	Approved
HGNC:32386	THRAP3P1	Approved
HGNC:11799	THRB	Approved
HGNC:44515	THRB-AS1	Approved
HGNC:41390	THRB-IT1	Approved
HGNC:49503	THRIL	Approved
HGNC:11800	THRSP	Approved
HGNC:17754	THSD1	Approved
HGNC:31375	THSD1P1	Approved
HGNC:25835	THSD4	Approved
HGNC:51420	THSD4-AS1	Approved
HGNC:51421	THSD4-AS2	Approved
HGNC:22207	THSD7A	Approved
HGNC:29348	THSD7B	Approved
HGNC:53785	THSD8	Approved
HGNC:18987	THTPA	Approved
HGNC:23807	THUMPD1	Approved
HGNC:23808	THUMPD1P1	Approved
HGNC:14890	THUMPD2	Approved
HGNC:24493	THUMPD3	Approved
HGNC:44478	THUMPD3-AS1	Approved
HGNC:50793	THUMPD3P1	Approved
HGNC:11801	THY1	Approved
HGNC:29560	THYN1	Approved
HGNC:11802	TIA1	Approved
HGNC:11803	TIAF1	Approved
HGNC:11804	TIAL1	Approved
HGNC:11805	TIAM1	Approved
HGNC:11806	TIAM2	Approved
HGNC:11807	TIC1	Symbol Withdrawn
HGNC:18348	TICAM1	Approved
HGNC:21354	TICAM2	Approved
HGNC:28704	TICRR	Approved
HGNC:11809	TIE1	Approved
HGNC:19075	TIFA	Approved
HGNC:34024	TIFAB	Approved
HGNC:1185	TIGAR	Approved
HGNC:14523	TIGD1	Approved
HGNC:18333	TIGD2	Approved
HGNC:18334	TIGD3	Approved
HGNC:18335	TIGD4	Approved
HGNC:18336	TIGD5	Approved
HGNC:18332	TIGD6	Approved
HGNC:18331	TIGD7	Approved
HGNC:26838	TIGIT	Approved
HGNC:18146	TIGM1	Symbol Withdrawn
HGNC:25132	TIMD4	Approved
HGNC:11813	TIMELESS	Approved
HGNC:11817	TIMM8A	Approved
HGNC:17802	TIMM8AP1	Approved
HGNC:11818	TIMM8B	Approved
HGNC:39211	TIMM8BP1	Approved
HGNC:39212	TIMM8BP2	Approved
HGNC:11819	TIMM9	Approved
HGNC:39928	TIMM9P1	Approved
HGNC:39929	TIMM9P2	Approved
HGNC:39930	TIMM9P3	Approved
HGNC:11814	TIMM10	Approved
HGNC:4022	TIMM10B	Approved
HGNC:11816	TIMM13	Approved
HGNC:11815	TIMM13A	Entry Withdrawn
HGNC:17315	TIMM17A	Approved
HGNC:17310	TIMM17B	Approved
HGNC:49865	TIMM17BP1	Approved
HGNC:25010	TIMM21	Approved
HGNC:17317	TIMM22	Approved
HGNC:17312	TIMM23	Approved
HGNC:23581	TIMM23B	Approved
HGNC:45009	TIMM23B-AGAP6	Approved
HGNC:25152	TIMM29	Approved
HGNC:17316	TIMM44	Approved
HGNC:23656	TIMM50	Approved
HGNC:1321	TIMMDC1	Approved
HGNC:11820	TIMP1	Approved
HGNC:11821	TIMP2	Approved
HGNC:11822	TIMP3	Approved
HGNC:11823	TIMP4	Approved
HGNC:14599	TINAG	Approved
HGNC:19168	TINAGL1	Approved
HGNC:14607	TINCR	Approved
HGNC:11824	TINF2	Approved
HGNC:23696	TIPARP	Approved
HGNC:41028	TIPARP-AS1	Approved
HGNC:30750	TIPIN	Approved
HGNC:30231	TIPRL	Approved
HGNC:17192	TIRAP	Approved
HGNC:11826	TITF2	Symbol Withdrawn
HGNC:17949	TJAP1	Approved
HGNC:11827	TJP1	Approved
HGNC:14167	TJP1P1	Approved
HGNC:11828	TJP2	Approved
HGNC:11829	TJP3	Approved
HGNC:11830	TK1	Approved
HGNC:11831	TK2	Approved
HGNC:11832	TKC	Symbol Withdrawn
HGNC:11833	TKCR	Entry Withdrawn
HGNC:24552	TKFC	Approved
HGNC:11834	TKT	Approved
HGNC:11835	TKTL1	Approved
HGNC:25313	TKTL2	Approved
HGNC:25177	TLCD1	Approved
HGNC:33522	TLCD2	Approved
HGNC:29646	TLCD3A	Approved
HGNC:25295	TLCD3B	Approved
HGNC:26477	TLCD4	Approved
HGNC:49388	TLCD4-RWDD3	Approved
HGNC:28280	TLCD5	Approved
HGNC:11836	TLCN	Symbol Withdrawn
HGNC:16112	TLDC2	Approved
HGNC:11837	TLE1	Approved
HGNC:39438	TLE1P1	Approved
HGNC:11838	TLE2	Approved
HGNC:11839	TLE3	Approved
HGNC:11840	TLE4	Approved
HGNC:307	TLE5	Approved
HGNC:30788	TLE6	Approved
HGNC:53648	TLE7	Approved
HGNC:11841	TLK1	Approved
HGNC:28608	TLK1P1	Approved
HGNC:11842	TLK2	Approved
HGNC:18048	TLK2P1	Approved
HGNC:22227	TLK2P2	Approved
HGNC:11843	TLL1	Approved
HGNC:11844	TLL2	Approved
HGNC:11845	TLN1	Approved
HGNC:15447	TLN2	Approved
HGNC:13519	TLNRD1	Approved
HGNC:11847	TLR1	Approved
HGNC:11848	TLR2	Approved
HGNC:11849	TLR3	Approved
HGNC:11850	TLR4	Approved
HGNC:11851	TLR5	Approved
HGNC:16711	TLR6	Approved
HGNC:15631	TLR7	Approved
HGNC:15632	TLR8	Approved
HGNC:40720	TLR8-AS1	Approved
HGNC:15633	TLR9	Approved
HGNC:15634	TLR10	Approved
HGNC:31754	TLR12P	Approved
HGNC:11852	TLX	Symbol Withdrawn
HGNC:5056	TLX1	Approved
HGNC:37183	TLX1NB	Approved
HGNC:5057	TLX2	Approved
HGNC:13532	TLX3	Approved
HGNC:24142	TM2D1	Approved
HGNC:24127	TM2D2	Approved
HGNC:24128	TM2D3	Approved
HGNC:11853	TM4SF1	Approved
HGNC:40587	TM4SF1-AS1	Approved
HGNC:11856	TM4SF4	Approved
HGNC:11857	TM4SF5	Approved
HGNC:25181	TM4SF18	Approved
HGNC:25167	TM4SF19	Approved
HGNC:41085	TM4SF19-AS1	Approved
HGNC:49190	TM4SF19-TCTEX1D2	Approved
HGNC:26230	TM4SF20	Approved
HGNC:11860	TM6SF1	Approved
HGNC:11861	TM6SF2	Approved
HGNC:11863	TM7SF2	Approved
HGNC:23049	TM7SF3	Approved
HGNC:11864	TM9SF1	Approved
HGNC:11865	TM9SF2	Approved
HGNC:21529	TM9SF3	Approved
HGNC:30797	TM9SF4	Approved
HGNC:26932	TMA7	Approved
HGNC:25638	TMA16	Approved
HGNC:43780	TMA16P1	Approved
HGNC:43781	TMA16P2	Approved
HGNC:23410	TMBIM1	Approved
HGNC:24257	TMBIM4	Approved
HGNC:11723	TMBIM6	Approved
HGNC:49212	TMBIM7P	Approved
HGNC:16513	TMC1	Approved
HGNC:16527	TMC2	Approved
HGNC:22995	TMC3	Approved
HGNC:51424	TMC3-AS1	Approved
HGNC:22998	TMC4	Approved
HGNC:22999	TMC5	Approved
HGNC:18021	TMC6	Approved
HGNC:23000	TMC7	Approved
HGNC:20474	TMC8	Approved
HGNC:29116	TMCC1	Approved
HGNC:49060	TMCC1-AS1	Approved
HGNC:31901	TMCC1P1	Approved
HGNC:24239	TMCC2	Approved
HGNC:29199	TMCC3	Approved
HGNC:18188	TMCO1	Approved
HGNC:54046	TMCO1-AS1	Approved
HGNC:23312	TMCO2	Approved
HGNC:20329	TMCO3	Approved
HGNC:27393	TMCO4	Approved
HGNC:28558	TMCO5A	Approved
HGNC:34243	TMCO5B	Approved
HGNC:28814	TMCO6	Approved
HGNC:53646	TMDD1	Approved
HGNC:17291	TMED1	Approved
HGNC:16996	TMED2	Approved
HGNC:53346	TMED2-DT	Approved
HGNC:28889	TMED3	Approved
HGNC:22301	TMED4	Approved
HGNC:24251	TMED5	Approved
HGNC:28331	TMED6	Approved
HGNC:24253	TMED7	Approved
HGNC:33945	TMED7-TICAM2	Approved
HGNC:18633	TMED8	Approved
HGNC:24878	TMED9	Approved
HGNC:16998	TMED10	Approved
HGNC:30754	TMED10P1	Approved
HGNC:38105	TMED10P2	Approved
HGNC:35401	TMED11P	Approved
HGNC:11866	TMEFF1	Approved
HGNC:11867	TMEFF2	Approved
HGNC:14166	TMEM6	Symbol Withdrawn
HGNC:21427	TMEM8B	Approved
HGNC:18823	TMEM9	Approved
HGNC:1168	TMEM9B	Approved
HGNC:19230	TMEM9B-AS1	Approved
HGNC:16823	TMEM11	Approved
HGNC:21318	TMEM13	Symbol Withdrawn
HGNC:21076	TMEM14A	Approved
HGNC:21384	TMEM14B	Approved
HGNC:20952	TMEM14C	Approved
HGNC:15660	TMEM14DP	Approved
HGNC:34386	TMEM14EP	Approved
HGNC:26623	TMEM17	Approved
HGNC:25257	TMEM18	Approved
HGNC:54481	TMEM18-DT	Approved
HGNC:25605	TMEM19	Approved
HGNC:25890	TMEM25	Approved
HGNC:28550	TMEM26	Approved
HGNC:51209	TMEM26-AS1	Approved
HGNC:16667	TMEM30A	Approved
HGNC:27254	TMEM30B	Approved
HGNC:30443	TMEM30CP	Approved
HGNC:28601	TMEM31	Approved
HGNC:25541	TMEM33	Approved
HGNC:25864	TMEM35A	Approved
HGNC:40021	TMEM35B	Approved
HGNC:18216	TMEM37	Approved
HGNC:28462	TMEM38A	Approved
HGNC:25535	TMEM38B	Approved
